AÑO_EVAL;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;MRUN;CLAVE;DOC_GENERO;NIVEL;SUBSECT;AE_PJE;EP_PJE;IRT_PJE;PF_PJE;PF_ESC;INSTR_PJE;CCE_ESC
2018;8822;6;LICEO JUAN PABLO II DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;250759;MK1823394121;2;3;M;3;3;4;1,9;I;2,44;B
2018;8822;6;LICEO JUAN PABLO II DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;23567423;ML1056238921;2;3;I;4;3;4;2,55;C;2,93;C
2018;8822;6;LICEO JUAN PABLO II DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;21843829;NM1644603721;2;5;DEA;4;3;4;2,59;C;2,95;C
2018;8822;6;LICEO JUAN PABLO II DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;9001487;RQ1965933421;2;5;DEA;4;3;3;2,53;C;2,82;C
2018;8822;6;LICEO JUAN PABLO II DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;6401918;WW3723262211;1;4;M;3;4;4;2,75;C;3,15;D
2018;8825;0;COLEGIO ANTARTICA CHILENA;13;131;13132;VITACURA;133;SANTIAGO ORIENTE;2;1;0;11754498;AC1001010721;2;5;DEA;4;4;3;2,28;B;2,87;C
2018;8825;0;COLEGIO ANTARTICA CHILENA;13;131;13132;VITACURA;133;SANTIAGO ORIENTE;2;1;0;8701996;AC1048951621;2;2;G;3;3;3;2,73;C;2,84;C
2018;8825;0;COLEGIO ANTARTICA CHILENA;13;131;13132;VITACURA;133;SANTIAGO ORIENTE;2;1;0;24175969;BC1019228221;2;3;AV;4;4;3;1,7;I;2,52;C
2018;8825;0;COLEGIO ANTARTICA CHILENA;13;131;13132;VITACURA;133;SANTIAGO ORIENTE;2;1;0;5011318;CA1050090621;2;5;TEL;4;3;3;2,3;B;2,68;C
2018;8825;0;COLEGIO ANTARTICA CHILENA;13;131;13132;VITACURA;133;SANTIAGO ORIENTE;2;1;0;9129666;CA1063974721;2;3;I;4;2;3;2,13;B;2,38;B
2018;8825;0;COLEGIO ANTARTICA CHILENA;13;131;13132;VITACURA;133;SANTIAGO ORIENTE;2;1;0;6972058;CB1023873911;1;2;G;4;3;3;2,15;B;2,59;C
2018;8825;0;COLEGIO ANTARTICA CHILENA;13;131;13132;VITACURA;133;SANTIAGO ORIENTE;2;1;0;3801793;CC1084159821;2;2;G;4;3;3;2,38;B;2,73;C
2018;8825;0;COLEGIO ANTARTICA CHILENA;13;131;13132;VITACURA;133;SANTIAGO ORIENTE;2;1;0;13232776;EG1400861421;2;4;AV;4;3;3;2,05;B;2,53;C
2018;8825;0;COLEGIO ANTARTICA CHILENA;13;131;13132;VITACURA;133;SANTIAGO ORIENTE;2;1;0;22488913;FG1007740921;2;4;M;3;3;3;2,05;B;2,43;B
2018;8825;0;COLEGIO ANTARTICA CHILENA;13;131;13132;VITACURA;133;SANTIAGO ORIENTE;2;1;0;4539800;HI1835235821;2;4;H;4;3;3;2,78;C;2,97;C
2018;8825;0;COLEGIO ANTARTICA CHILENA;13;131;13132;VITACURA;133;SANTIAGO ORIENTE;2;1;0;20577546;LL1520083021;2;4;B;4;3;3;2,2;B;2,62;C
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;13114125;BA1028525121;2;1;P;4;3;4;2,65;C;2,99;C
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;23468173;BA1083279011;1;4;M;4;3;4;2,3;B;2,78;C
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;9407295;BC1067057221;2;3;CS;4;3;4;2,48;B;2,89;C
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;20549102;BC1084876521;2;3;M;4;3;4;2,83;C;3,1;D
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;15177378;CA1095997921;2;1;P;4;3;4;2,18;B;2,71;C
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;19936790;CB1034091021;2;3;M;4;3;4;2,45;B;2,87;C
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;1963655;CC1016473221;2;5;DEA;4;3;4;2,7;C;3,02;D
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;23091599;CD1096401411;1;4;M;4;3;4;2,81;C;3,09;D
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;7837041;DD1048065111;1;4;L;4;3;4;2,8;C;3,08;D
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;3550954;DE1614702621;2;3;ET;4;3;4;2,7;C;3,02;D
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;7813382;JK1288182321;2;4;AV;4;3;4;2,05;B;2,63;C
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;15952896;KJ1443225721;2;4;M;4;3;4;2,85;C;3,11;D
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;14639075;LM1075781211;1;4;EF;4;3;4;2,71;C;3,03;D
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;23737245;LM1396245911;1;4;H;4;3;4;2,58;C;2,95;C
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;3462102;ML1352337821;2;2;G;4;3;4;2,65;C;2,99;C
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;6225777;ON1254147221;2;5;DEA;4;2;4;2,85;C;2,91;C
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;16150061;QS7847461521;2;2;G;3;3;4;2,55;C;2,83;C
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;19949417;RR1442430411;1;3;M;4;3;4;2,85;C;3,11;D
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;15190282;TS4128893621;2;3;L;4;3;4;2,55;C;2,93;C
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;7767550;TU5346883311;1;3;CS;4;3;4;2,88;C;3,13;D
2018;8828;5;LICEO SIMON BOLIVAR;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;3579577;UU1005289611;1;3;EF;4;3;4;2,1;B;2,66;C
2018;8835;8;LICEO SANTA MARIA DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;3531131;AB1044287821;2;2;G;4;3;4;2,5;B;2,9;C
2018;8835;8;LICEO SANTA MARIA DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;2811037;BA1028896621;2;4;H;4;3;3;2,43;B;2,76;C
2018;8835;8;LICEO SANTA MARIA DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;12970342;BB1081911721;2;3;L;4;3;3;2,72;C;2,93;C
2018;8835;8;LICEO SANTA MARIA DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;711105;BC1095761011;1;4;AV;4;3;3;2,2;B;2,62;C
2018;8835;8;LICEO SANTA MARIA DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;13092386;CA1047470421;2;3;L;4;3;4;2,75;C;3,05;D
2018;8835;8;LICEO SANTA MARIA DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;18316870;CB1079230521;2;1;P;4;3;4;2,35;B;2,81;C
2018;8835;8;LICEO SANTA MARIA DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;808876;CC1079833821;2;2;G;4;3;4;2,7;C;3,02;D
2018;8835;8;LICEO SANTA MARIA DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;24632308;CD1142297711;1;4;EF;4;3;3;2,3;B;2,68;C
2018;8835;8;LICEO SANTA MARIA DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;4208147;CE1559032921;2;5;DEA;3;3;4;2,6;C;2,86;C
2018;8835;8;LICEO SANTA MARIA DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;3041739;DC1914400811;1;4;Q;4;3;3;2,48;B;2,79;C
2018;8835;8;LICEO SANTA MARIA DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;21861544;DE1286742711;1;4;ET;4;2;3;2,45;B;2,57;C
2018;8835;8;LICEO SANTA MARIA DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;6967954;EC1968489823;2;4;I;4;3;4;3;C;3,2;D
2018;8835;8;LICEO SANTA MARIA DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;17392166;ED1167595911;1;3;M;4;3;4;2,93;C;3,16;D
2018;8835;8;LICEO SANTA MARIA DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;9368408;ED1233631525;2;3;EF;4;3;3;2,73;C;2,94;D
2018;8835;8;LICEO SANTA MARIA DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;21536375;FE1924795121;2;5;TEL;3;3;3;2,2;B;2,52;C
2018;8835;8;LICEO SANTA MARIA DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;24144214;JJ1525839811;1;4;F;3;3;3;2,25;B;2,55;C
2018;8835;8;LICEO SANTA MARIA DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;16406494;NO1879210721;2;5;DEA;4;3;4;2,29;B;2,77;C
2018;8835;8;LICEO SANTA MARIA DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;2446662;RS1613289211;1;3;EF;4;3;4;2,65;C;2,99;C
2018;8839;0;INSTITUTO FERMIN VIVACETA;13;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;2;1;0;1740215;AA1007763421;2;6;EAEMM;4;2;2;2,6;C;2,56;C
2018;8839;0;INSTITUTO FERMIN VIVACETA;13;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;2;1;0;23322954;AB1075611521;2;6;EAEMF;4;3;3;2,4;B;2,74;C
2018;8839;0;INSTITUTO FERMIN VIVACETA;13;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;2;1;0;1043019;BB1096438021;2;6;EAEML;4;3;2;2,71;C;2,83;C
2018;8839;0;INSTITUTO FERMIN VIVACETA;13;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;2;1;0;1958740;CA1094461411;1;6;EAEBCN;3;3;3;2,26;B;2,56;C
2018;8839;0;INSTITUTO FERMIN VIVACETA;13;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;2;1;0;15970659;EE1610329811;1;5;DEA;4;3;3;2,28;B;2,67;C
2018;8840;4;ESCUELA DE FARELLONES;13;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;2;1;1;18930299;AA1093316121;2;2;G;4;3;2;2,38;B;2,63;C
2018;8840;4;ESCUELA DE FARELLONES;13;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;2;1;1;5816916;DD1466269221;2;2;G;4;3;3;2,55;C;2,83;C
2018;8840;4;ESCUELA DE FARELLONES;13;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;2;1;1;23769376;SR6105713821;2;3;I;4;3;2;2,55;C;2,73;C
2018;8840;4;ESCUELA DE FARELLONES;13;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;2;1;1;22319295;TS9228670221;2;3;EF;4;3;3;2,05;B;2,53;C
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;10473705;AB1070273321;2;4;I;4;3;4;2,38;B;2,83;D
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;1002288;AC1044484911;1;4;H;4;3;3;2,36;B;2,72;C
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;1008329;BA1091049311;1;4;EF;4;3;4;2,1;B;2,66;B
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;13128466;BB1039254421;2;4;M;4;3;3;2,85;C;3,01;D
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;22466531;BC1001661421;2;4;Q;4;3;4;2,35;B;2,81;C
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;12595652;BC1009367721;2;5;DEA;4;4;4;2,6;C;3,16;D
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;13120660;BC1069808611;1;4;H;4;3;3;1,85;I;2,41;B
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;2213053;BC1094112521;2;4;H;4;3;4;2,55;C;2,93;C
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;5008398;CB1000990821;2;4;Q;4;3;3;2,12;B;2,57;C
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;15443975;FG1342558621;2;5;DEA;4;3;3;2,5;B;2,8;C
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;16032104;HH1180927611;1;4;L;4;3;4;2,5;B;2,9;C
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;24052053;IG1710142921;2;5;DEA;4;3;3;2,24;B;2,64;C
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;693668;JI1564321511;1;4;H;4;3;4;2,33;B;2,8;C
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;21471284;JK1855856721;2;5;DEA;4;4;3;2,5;B;3;C
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;14796807;LL1190178221;2;5;DEA;4;4;4;2,6;C;3,16;D
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;24129102;LM1810558221;2;4;L;4;3;4;2,8;C;3,08;D
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;12299242;MO1556175721;2;4;B;4;3;4;2,57;C;2,94;C
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;9149202;PO1957573621;2;5;DEA;4;3;3;2,4;B;2,74;C
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;19367233;QS1732406721;2;4;L;4;3;4;2,33;B;2,8;C
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;13412435;RQ1810509221;2;4;L;4;3;4;2,44;B;2,86;D
2018;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;5917726;UV3466456321;2;4;EF;4;3;3;2,05;B;2,53;B
2018;8926;5;LICEO DE NIÃ‘AS N 7 LUISA SAAVEDRA DE GONZALEZ;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;15090196;AB1078978421;2;4;I;4;3;3;2,35;B;2,71;C
2018;8926;5;LICEO DE NIÃ‘AS N 7 LUISA SAAVEDRA DE GONZALEZ;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;12153142;BB1086107321;2;4;I;4;3;3;2,73;C;2,94;D
2018;8926;5;LICEO DE NIÃ‘AS N 7 LUISA SAAVEDRA DE GONZALEZ;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;15359325;BB1106486821;2;3;M;4;3;3;2,8;C;2,98;C
2018;8926;5;LICEO DE NIÃ‘AS N 7 LUISA SAAVEDRA DE GONZALEZ;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;4529235;BC1052091121;2;4;B;4;3;4;2,23;B;2,74;C
2018;8926;5;LICEO DE NIÃ‘AS N 7 LUISA SAAVEDRA DE GONZALEZ;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;688467;CA1003789321;2;4;AV;4;3;3;1,95;I;2,47;B
2018;8926;5;LICEO DE NIÃ‘AS N 7 LUISA SAAVEDRA DE GONZALEZ;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;44497;CB1053304011;1;4;M;4;3;3;2,73;C;2,94;C
2018;8926;5;LICEO DE NIÃ‘AS N 7 LUISA SAAVEDRA DE GONZALEZ;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;2347789;FF1470876021;2;4;FP;4;3;3;2,28;B;2,67;C
2018;8926;5;LICEO DE NIÃ‘AS N 7 LUISA SAAVEDRA DE GONZALEZ;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;1941079;GF1338528511;1;4;Q;3;3;3;2,1;B;2,46;B
2018;8926;5;LICEO DE NIÃ‘AS N 7 LUISA SAAVEDRA DE GONZALEZ;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;16496086;KL1331042321;2;4;H;4;3;3;3,03;D;3,12;D
2018;8926;5;LICEO DE NIÃ‘AS N 7 LUISA SAAVEDRA DE GONZALEZ;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;671892;MK1853638711;1;3;CN;4;3;3;2,82;C;2,99;C
2018;8926;5;LICEO DE NIÃ‘AS N 7 LUISA SAAVEDRA DE GONZALEZ;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;14208074;NN1500418221;2;4;H;4;3;3;2,49;B;2,79;C
2018;8926;5;LICEO DE NIÃ‘AS N 7 LUISA SAAVEDRA DE GONZALEZ;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;14797318;ON1048448321;2;3;M;4;3;3;2,65;C;2,89;C
2018;8926;5;LICEO DE NIÃ‘AS N 7 LUISA SAAVEDRA DE GONZALEZ;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;17372612;PO1529420511;1;4;F;4;3;3;2,2;B;2,62;C
2018;8926;5;LICEO DE NIÃ‘AS N 7 LUISA SAAVEDRA DE GONZALEZ;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;3202182;QO1884763511;1;3;CS;4;3;3;2,61;C;2,87;C
2018;8926;5;LICEO DE NIÃ‘AS N 7 LUISA SAAVEDRA DE GONZALEZ;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;10286273;RQ1804840021;2;4;B;4;3;3;2,63;C;2,88;C
2018;8926;5;LICEO DE NIÃ‘AS N 7 LUISA SAAVEDRA DE GONZALEZ;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;13558731;US8358948321;2;4;Q;4;3;3;2,17;B;2,6;C
2018;8927;3;LICEO CARMELA CARVAJAL DE PRAT;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;3897960;AC1038963421;2;3;I;4;2;3;2,1;B;2,36;B
2018;8927;3;LICEO CARMELA CARVAJAL DE PRAT;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;6024816;BA1058829821;2;4;Q;4;3;3;2,5;B;2,8;C
2018;8927;3;LICEO CARMELA CARVAJAL DE PRAT;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;11113022;CC1022079221;2;3;I;4;2;3;2,45;B;2,57;C
2018;8927;3;LICEO CARMELA CARVAJAL DE PRAT;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;23253487;ED1239302223;2;4;F;4;3;3;2,68;C;2,91;C
2018;8927;3;LICEO CARMELA CARVAJAL DE PRAT;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;20313815;EE1937327421;2;4;B;4;2;3;2,45;B;2,57;C
2018;8927;3;LICEO CARMELA CARVAJAL DE PRAT;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;17686552;GE1922884821;2;4;FP;4;3;3;2,4;B;2,74;C
2018;8927;3;LICEO CARMELA CARVAJAL DE PRAT;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;12815880;JJ1027227321;2;3;M;4;2;3;2,98;C;2,89;C
2018;8927;3;LICEO CARMELA CARVAJAL DE PRAT;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;7954405;KJ1489606621;2;4;M;4;3;3;2,8;C;2,98;C
2018;8927;3;LICEO CARMELA CARVAJAL DE PRAT;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;8384551;KL1129723011;1;4;H;4;3;3;2,43;B;2,76;C
2018;8927;3;LICEO CARMELA CARVAJAL DE PRAT;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;5663813;NO1892580521;2;3;CN;3;2;3;2,5;B;2,5;B
2018;8928;1;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;12938137;AA1062333521;2;2;G;4;3;3;2,18;B;2,61;C
2018;8928;1;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;22849371;AB1107560911;1;4;EF;4;3;3;2,25;B;2,65;C
2018;8928;1;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;18591944;AC1025149021;2;5;TEL;4;4;3;2,75;C;3,15;D
2018;8928;1;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;11733309;BA1009496821;2;4;FP;4;4;3;2,23;B;2,84;C
2018;8928;1;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;20833506;BA1052011811;1;3;CS;4;4;3;2,4;B;2,94;C
2018;8928;1;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;3131602;BB1028476121;2;2;G;4;3;3;2,35;B;2,71;C
2018;8928;1;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;22235695;BB2003035821;2;3;M;4;3;3;2,15;B;2,59;B
2018;8928;1;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;9097494;BC1022420321;2;2;G;4;3;4;2,4;B;2,84;C
2018;8928;1;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;773913;BC1044076321;2;3;RC;4;2;4;2,67;C;2,8;C
2018;8928;1;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;18061326;CA1087351721;2;4;AM;4;3;3;2,5;B;2,8;C
2018;8928;1;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;7151500;CB1048372311;1;4;H;4;3;3;2,05;B;2,53;B
2018;8928;1;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;5060586;CB1067233911;1;6;EAEMCS;4;3;3;2,28;B;2,67;C
2018;8928;1;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;6610927;DD1408918221;2;5;TEL;4;4;3;2,2;B;2,82;C
2018;8928;1;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;19140790;KI1853355121;2;4;L;4;3;3;2,4;B;2,74;C
2018;8928;1;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;13574114;TT8969959311;1;4;M;3;3;3;2,93;C;2,96;C
2018;8930;3;LICEO B 42 TAJAMAR;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;1408182;AC1049671421;2;4;L;4;3;4;2,7;C;3,02;D
2018;8930;3;LICEO B 42 TAJAMAR;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;23459337;BA1053389611;1;4;H;4;3;4;2,47;B;2,88;C
2018;8930;3;LICEO B 42 TAJAMAR;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;14378670;CA1005000421;2;4;FP;4;3;4;2,86;C;3,12;D
2018;8930;3;LICEO B 42 TAJAMAR;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;8681083;CA1032194311;1;4;Q;4;2;3;2;B;2,3;B
